;nombre;sexo;cuenta
2133;Keiara;F;76
2134;Khalia;F;76
2135;Kyah;F;76
2136;Lois;F;76
2137;Tanaya;F;76
31913;Abbi;F;76
31914;Amaria;F;76
31915;Celena;F;76
31916;Elicia;F;76
31917;Elly;F;76
31918;Fatoumata;F;76
31919;Holli;F;76
31920;Jael;F;76
31921;Jeniffer;F;76
31922;Jianna;F;76
31923;Josey;F;76
31924;Kera;F;76
31925;Keyona;F;76
31926;Keziah;F;76
31927;Krystina;F;76
31928;Mekenzie;F;76
31929;Michala;F;76
31930;Rikki;F;76
31931;Ryanne;F;76
31932;Sloan;F;76
62204;Alianna;F;76
62205;Aminata;F;76
62206;Aviana;F;76
62207;Faigy;F;76
62208;Gabriele;F;76
62209;Halli;F;76
62210;Iyonna;F;76
62211;Jaelin;F;76
62212;Jazzlyn;F;76
62213;Jovana;F;76
62214;Karoline;F;76
62215;Kaylei;F;76
62216;Marielle;F;76
62217;Nicola;F;76
62218;Noelani;F;76
62219;Rebeka;F;76
62220;Sedona;F;76
62221;Sofie;F;76
62222;Zoee;F;76
92831;Abigael;F;76
92832;Camdyn;F;76
92833;Clarisa;F;76
92834;Emelie;F;76
92835;Esme;F;76
92836;Fatimah;F;76
92837;Genna;F;76
92838;Ines;F;76
92839;Jordana;F;76
92840;Keaira;F;76
92841;Keana;F;76
92842;Keisha;F;76
92843;Maira;F;76
92844;Mataya;F;76
92845;Samaya;F;76
92846;Shakayla;F;76
92847;Winnie;F;76
92848;Yanet;F;76
124052;Alonna;F;76
124053;Ameera;F;76
124054;Angely;F;76
124055;Baileigh;F;76
124056;Bethanie;F;76
124057;Bobbi;F;76
124058;Briannah;F;76
124059;Chanelle;F;76
124060;Daniel;F;76
124061;Dennise;F;76
124062;Elina;F;76
124063;Ileana;F;76
124064;Jonathan;F;76
124065;Josalyn;F;76
124066;Kerrigan;F;76
124067;Laina;F;76
124068;Laurie;F;76
124069;Lindy;F;76
124070;Malea;F;76
124071;Merissa;F;76
124072;Mikah;F;76
124073;Nyssa;F;76
124074;Ramona;F;76
124075;Sherlin;F;76
156155;Becca;F;76
156156;Breeanna;F;76
156157;Caylie;F;76
156158;Channing;F;76
156159;Devorah;F;76
156160;Justyce;F;76
156161;Khalia;F;76
156162;Kimberlyn;F;76
156163;Macee;F;76
156164;Madaline;F;76
156165;Mazie;F;76
156166;Siera;F;76
156167;Talya;F;76
156168;Taytum;F;76
2138;Adara;F;75
2139;Ailyn;F;75
2140;Ariadna;F;75
2141;Arionna;F;75
2142;Baily;F;75
2143;Breasia;F;75
2144;Cheyann;F;75
2145;Debbie;F;75
2146;Denae;F;75
2147;Jeanne;F;75
2148;Kristiana;F;75
2149;Lucie;F;75
2150;Mabel;F;75
2151;Rashel;F;75
2152;Sierrah;F;75
2153;Sloan;F;75
2154;Sofie;F;75
2155;Tressa;F;75
2156;Xena;F;75
31933;Alba;F;75
31934;Alexcia;F;75
31935;Aryn;F;75
31936;Aubry;F;75
31937;Audrianna;F;75
31938;Dinah;F;75
31939;Dorian;F;75
31940;Emory;F;75
31941;Jerica;F;75
31942;Loretta;F;75
31943;Magnolia;F;75
31944;Megha;F;75
31945;Mildred;F;75
31946;Nechama;F;75
31947;Renata;F;75
31948;Shiloh;F;75
31949;Starla;F;75
31950;Venus;F;75
31951;Violeta;F;75
62223;Analiese;F;75
62224;Andria;F;75
62225;Anijah;F;75
62226;Arissa;F;75
62227;Audriana;F;75
62228;Briza;F;75
62229;Chole;F;75
62230;Debbie;F;75
62231;Dejanae;F;75
62232;Graci;F;75
62233;Jaide;F;75
62234;Jamison;F;75
62235;Joceline;F;75
62236;Jordana;F;75
62237;Kaelin;F;75
62238;Kaleah;F;75
62239;Kennady;F;75
62240;Krysten;F;75
62241;Kyrah;F;75
62242;Leeanna;F;75
62243;Loretta;F;75
62244;Merissa;F;75
62245;Mirna;F;75
62246;Mykala;F;75
62247;Remy;F;75
62248;Samiya;F;75
62249;Shaye;F;75
62250;Stacia;F;75
62251;Teja;F;75
62252;Tera;F;75
62253;Viktoria;F;75
62254;Yanet;F;75
62255;Zaniyah;F;75
92849;Alexcia;F;75
92850;Alix;F;75
92851;Antonella;F;75
92852;Ari;F;75
92853;Caelan;F;75
92854;Cayden;F;75
92855;Clarice;F;75
92856;Emmalyn;F;75
92857;Jami;F;75
92858;Jennyfer;F;75
92859;Londyn;F;75
92860;Lyndsay;F;75
92861;Naidelyn;F;75
92862;Nechama;F;75
92863;Nijah;F;75
92864;Rayanna;F;75
92865;Remy;F;75
92866;Shamiya;F;75
92867;Sirena;F;75
92868;Yoana;F;75
124076;Alona;F;75
124077;Aubry;F;75
124078;Blythe;F;75
124079;Della;F;75
124080;Esme;F;75
124081;Kala;F;75
124082;Kaytlynn;F;75
124083;Kendell;F;75
124084;Kensley;F;75
124085;Krystina;F;75
124086;Larisa;F;75
124087;Leeanna;F;75
124088;Rain;F;75
124089;Ravyn;F;75
124090;Shaylin;F;75
124091;Zakiya;F;75
156169;Analicia;F;75
156170;Azul;F;75
156171;Baila;F;75
156172;Breona;F;75
156173;Breyanna;F;75
156174;Calleigh;F;75
156175;Corrina;F;75
156176;Deonna;F;75
156177;Hayli;F;75
156178;Hilda;F;75
156179;Keiara;F;75
156180;Kiarah;F;75
156181;Lanya;F;75
156182;Lindy;F;75
156183;Maja;F;75
156184;Notnamed;F;75
156185;Ramsey;F;75
156186;Reem;F;75
156187;Ruthie;F;75
156188;Viktoria;F;75
156189;Yael;F;75
2157;Abrielle;F;74
2158;Belle;F;74
2159;Breona;F;74
2160;Gisela;F;74
2161;Jaedyn;F;74
2162;Kay;F;74
2163;Keturah;F;74
2164;Leeanna;F;74
2165;Lindy;F;74
2166;Morgen;F;74
2167;Promise;F;74
2168;Rae;F;74
2169;Rebecka;F;74
2170;Rosalia;F;74
2171;Sheyenne;F;74
2172;Siani;F;74
31952;Alexsandra;F;74
31953;Alise;F;74
31954;Ashlynne;F;74
31955;Audrie;F;74
31956;Chantelle;F;74
31957;Charli;F;74
31958;Cleo;F;74
31959;Dianne;F;74
31960;Gabriele;F;74
31961;Inez;F;74
31962;Kaelynn;F;74
31963;Keonna;F;74
31964;Lizet;F;74
31965;Lucie;F;74
31966;Macee;F;74
31967;Mai;F;74
31968;Pricilla;F;74
31969;Samiya;F;74
31970;Sofie;F;74
31971;Tera;F;74
62256;Akasha;F;74
62257;Alexius;F;74
62258;Angelic;F;74
62259;Aurelia;F;74
62260;Blythe;F;74
62261;Breyanna;F;74
62262;Emmeline;F;74
62263;Ida;F;74
62264;Ines;F;74
62265;Jenae;F;74
62266;Julian;F;74
62267;Kelci;F;74
62268;Kyley;F;74
62269;Lilyanna;F;74
62270;Lizet;F;74
62271;Madaline;F;74
62272;Miyah;F;74
62273;Nada;F;74
62274;Naila;F;74
62275;Rina;F;74
62276;Samaya;F;74
62277;Selma;F;74
62278;Skyy;F;74
62279;Zaida;F;74
92869;Aminata;F;74
92870;Annabell;F;74
92871;Ashanty;F;74
92872;Asya;F;74
92873;Cailee;F;74
92874;Destanie;F;74
92875;Faigy;F;74
92876;Gizelle;F;74
92877;Halli;F;74
92878;Iyonna;F;74
92879;Kelcie;F;74
92880;Kloey;F;74
92881;Kyana;F;74
92882;Lainie;F;74
92883;Lilyann;F;74
92884;Myka;F;74
92885;Renata;F;74
92886;Sabine;F;74
92887;Skylee;F;74
124092;Ajah;F;74
124093;Analiese;F;74
124094;August;F;74
124095;Bridgett;F;74
124096;Cayleigh;F;74
124097;Hannia;F;74
124098;Isadora;F;74
124099;Keri;F;74
124100;Kyle;F;74
124101;Mai;F;74
124102;Marleigh;F;74
124103;Marygrace;F;74
124104;Nicolle;F;74
124105;Rania;F;74
124106;Rosalia;F;74
124107;Stacie;F;74
124108;Sylvie;F;74
124109;Vianca;F;74
156190;Aaniyah;F;74
156191;Ahtziri;F;74
156192;Alesha;F;74
156193;Breasia;F;74
156194;Cambree;F;74
156195;Delainey;F;74
156196;Dionna;F;74
156197;Estela;F;74
156198;Fatoumata;F;74
156199;Guinevere;F;74
156200;Ila;F;74
156201;Kaliah;F;74
156202;Karoline;F;74
156203;Keiry;F;74
156204;Kennady;F;74
156205;Leela;F;74
156206;Lynsey;F;74
156207;Magnolia;F;74
156208;Malaika;F;74
156209;Marguerite;F;74
156210;Naimah;F;74
156211;Nayla;F;74
156212;Pricilla;F;74
156213;Raniya;F;74
156214;Samirah;F;74
156215;Sapphire;F;74
156216;Shaylynn;F;74
156217;Tabatha;F;74
2173;Angelena;F;73
2174;Aryn;F;73
2175;Bianka;F;73
2176;Charley;F;73
2177;Deena;F;73
2178;Elia;F;73
2179;Jazzlyn;F;73
2180;Kady;F;73
2181;Kamille;F;73
2182;Karin;F;73
2183;Quincy;F;73
2184;Ragan;F;73
2185;Shawnee;F;73
2186;Sterling;F;73
2187;Taina;F;73
31972;Ambria;F;73
31973;Ani;F;73
31974;Bianka;F;73
31975;Brandie;F;73
31976;Breauna;F;73
31977;Brookelynn;F;73
31978;Charley;F;73
31979;Chyenne;F;73
31980;Danasia;F;73
31981;Debbie;F;73
31982;Dyani;F;73
31983;Elliana;F;73
31984;Estelle;F;73
31985;Kaily;F;73
31986;Karrington;F;73
31987;Lynda;F;73
31988;Micaiah;F;73
31989;Myrka;F;73
31990;Nakayla;F;73
31991;Naudia;F;73
31992;Noelani;F;73
31993;Rae;F;73
31994;Shaelynn;F;73
31995;Shakyra;F;73
31996;Teri;F;73
31997;Yanet;F;73
31998;Zoee;F;73
62280;Aline;F;73
62281;Avianna;F;73
62282;Dinah;F;73
62283;Dionna;F;73
62284;Keiry;F;73
62285;Kimberley;F;73
62286;Londyn;F;73
62287;Nyssa;F;73
62288;Payten;F;73
62289;Salena;F;73
62290;Torrance;F;73
62291;Vianca;F;73
92888;Alesia;F;73
92889;Aryn;F;73
92890;Avianna;F;73
92891;Divine;F;73
92892;Jahaira;F;73
92893;Jolee;F;73
92894;Joscelyn;F;73
92895;Karisma;F;73
92896;Kelsy;F;73
92897;Lillyan;F;73
92898;Lois;F;73
92899;Mea;F;73
92900;Nakiya;F;73
92901;Rheanna;F;73
92902;Rosalia;F;73
92903;Rylan;F;73
92904;Shaelynn;F;73
92905;Soledad;F;73
92906;Stacie;F;73
124110;Angelie;F;73
124111;Christin;F;73
124112;Delainey;F;73
124113;Deonna;F;73
124114;Hallee;F;73
124115;Indya;F;73
124116;Ines;F;73
124117;Jalyssa;F;73
124118;Justyce;F;73
124119;Kelcie;F;73
124120;Leigh;F;73
124121;Mackenzi;F;73
124122;Madaline;F;73
124123;Maliah;F;73
124124;Mariya;F;73
124125;Mayrin;F;73
124126;Myriam;F;73
124127;Ocean;F;73
124128;Roselin;F;73
124129;Sinai;F;73
124130;Skyy;F;73
124131;Sloan;F;73
124132;Takayla;F;73
124133;Zakiyah;F;73
156218;Aeryn;F;73
156219;Arleen;F;73
156220;Ashlynne;F;73
156221;Aubriana;F;73
156222;Avani;F;73
156223;Berkley;F;73
156224;Brie;F;73
156225;Daniyah;F;73
156226;Debora;F;73
156227;Jenelle;F;73
156228;Jozlyn;F;73
156229;Kelley;F;73
156230;Kennadi;F;73
156231;Kim;F;73
156232;Latavia;F;73
156233;Laynee;F;73
156234;Lynda;F;73
156235;Maylin;F;73
156236;Michell;F;73
156237;Mildred;F;73
156238;Mirella;F;73
156239;Mykala;F;73
156240;Nevaeha;F;73
156241;Priyanka;F;73
156242;Shamiya;F;73
156243;Soledad;F;73
156244;Venus;F;73
156245;Xochilt;F;73
2188;Anabella;F;72
2189;Ashlynne;F;72
2190;Brianda;F;72
2191;Destani;F;72
2192;Fatoumata;F;72
2193;Jaimee;F;72
2194;Jonae;F;72
2195;Kaniya;F;72
2196;Karoline;F;72
2197;Landry;F;72
2198;Latasha;F;72
2199;Liz;F;72
2200;Magnolia;F;72
2201;Maryssa;F;72
2202;Michala;F;72
2203;Peri;F;72
2204;Racquel;F;72
2205;Rebeka;F;72
2206;Shaila;F;72
2207;Suzette;F;72
2208;Tahlia;F;72
2209;Traci;F;72
31999;Abrielle;F;72
32000;Adara;F;72
32001;Alexie;F;72
32002;Amaiya;F;72
32003;Andi;F;72
32004;Anja;F;72
32005;Arianne;F;72
32006;Catelyn;F;72
32007;Consuelo;F;72
32008;Emoni;F;72
32009;Indira;F;72
32010;Ishika;F;72
32011;Jamaya;F;72
32012;Kay;F;72
32013;Malak;F;72
32014;Nisha;F;72
32015;Nour;F;72
32016;Nydia;F;72
32017;River;F;72
32018;Soledad;F;72
32019;Talya;F;72
32020;Tiffanie;F;72
32021;Tressa;F;72
62292;Alexie;F;72
62293;Alexzandria;F;72
62294;Allissa;F;72
62295;Araya;F;72
62296;Ashia;F;72
62297;Azul;F;72
62298;Baileigh;F;72
62299;Bayley;F;72
62300;Bridgett;F;72
62301;Catarina;F;72
62302;Charli;F;72
62303;Chrystal;F;72
62304;Corinna;F;72
62305;Haydee;F;72
62306;Jeanne;F;72
62307;Kaydee;F;72
62308;Khadija;F;72
62309;Lilyan;F;72
62310;Lyndsay;F;72
62311;Mea;F;72
62312;Rania;F;72
62313;Rhonda;F;72
62314;Sheyenne;F;72
92907;Adara;F;72
92908;Alasia;F;72
92909;Ambar;F;72
92910;Anusha;F;72
92911;Asiah;F;72
92912;August;F;72
92913;Blythe;F;72
92914;Chava;F;72
92915;Emelyn;F;72
92916;Gianni;F;72
92917;Izabela;F;72
92918;Jakira;F;72
92919;Josalyn;F;72
92920;Katalina;F;72
92921;Laysha;F;72
92922;Mahala;F;72
92923;Malaika;F;72
92924;Portia;F;72
92925;Pricilla;F;72
92926;Raeann;F;72
92927;Ragan;F;72
92928;Renae;F;72
92929;River;F;72
92930;Shani;F;72
92931;Stacia;F;72
92932;Tanvi;F;72
92933;Torrie;F;72
124134;Alexcia;F;72
124135;Allana;F;72
124136;Amal;F;72
124137;Ari;F;72
124138;Baila;F;72
124139;Delana;F;72
124140;Dezirae;F;72
124141;Hali;F;72
124142;Jeniffer;F;72
124143;Jovana;F;72
124144;Kady;F;72
124145;Karoline;F;72
124146;Leslye;F;72
124147;Makenzy;F;72
124148;Marlyn;F;72
124149;Maryssa;F;72
124150;Mickayla;F;72
124151;Monae;F;72
124152;Nicholas;F;72
124153;Nivea;F;72
124154;Portia;F;72
124155;Pyper;F;72
124156;Rheanna;F;72
124157;Romina;F;72
124158;Sneha;F;72
124159;Tayah;F;72
156246;Alasia;F;72
156247;Alaysha;F;72
156248;Chava;F;72
156249;Davina;F;72
156250;Hali;F;72
156251;Hanah;F;72
156252;Jakira;F;72
156253;Jurnee;F;72
156254;Kadynce;F;72
156255;Kamara;F;72
156256;Kyanna;F;72
156257;Kyley;F;72
156258;Myia;F;72
156259;Naila;F;72
156260;Pyper;F;72
156261;Rania;F;72
156262;Rikki;F;72
156263;Shyanna;F;72
156264;Siri;F;72
156265;Takayla;F;72
156266;Yamile;F;72
156267;Yanet;F;72
156268;Yanira;F;72
2210;Amal;F;71
2211;Capri;F;71
2212;Catarina;F;71
2213;Codi;F;71
2214;Destine;F;71
2215;Devorah;F;71
2216;Dezarae;F;71
2217;Ivey;F;71
2218;Jackelin;F;71
2219;Janai;F;71
2220;Jimena;F;71
2221;Josette;F;71
2222;Kandice;F;71
2223;Kimberlyn;F;71
2224;Mackayla;F;71
2225;Mahala;F;71
2226;Mai;F;71
2227;Margaux;F;71
2228;Micaiah;F;71
2229;Nijah;F;71
2230;Raylene;F;71
2231;Sammantha;F;71
2232;Taja;F;71
2233;Zulema;F;71
32022;Abigael;F;71
32023;Ajah;F;71
32024;Alesia;F;71
32025;Anessa;F;71
32026;Anette;F;71
32027;Azul;F;71
32028;Chassity;F;71
32029;Codi;F;71
32030;Deirdre;F;71
32031;Evelynn;F;71
32032;Geena;F;71
32033;Janelly;F;71
32034;Jerrica;F;71
32035;Karin;F;71
32036;Karma;F;71
32037;Kelsy;F;71
32038;Lailah;F;71
32039;Mackenzy;F;71
32040;Melani;F;71
32041;Mickayla;F;71
32042;Rachell;F;71
32043;Rhyan;F;71
32044;Roberta;F;71
32045;Seanna;F;71
32046;Suzette;F;71
32047;Tahlia;F;71
32048;Toby;F;71
32049;Tricia;F;71
62315;Abbigayle;F;71
62316;Cienna;F;71
62317;Cinthya;F;71
62318;Debora;F;71
62319;Deena;F;71
62320;Elinor;F;71
62321;Jewell;F;71
62322;Josselyn;F;71
62323;Kasia;F;71
62324;Kelis;F;71
62325;Landry;F;71
62326;Mckinzie;F;71
62327;Mykenzie;F;71
62328;Nereida;F;71
62329;Pooja;F;71
62330;Seanna;F;71
62331;Shadiamond;F;71
62332;Shaylynn;F;71
62333;Skylynn;F;71
62334;Taja;F;71
62335;Talya;F;71
62336;Winnie;F;71
62337;Yenifer;F;71
62338;Yulianna;F;71
92934;Abbigayle;F;71
92935;Ailyn;F;71
92936;Arya;F;71
92937;Ashari;F;71
92938;Baileigh;F;71
92939;Briseida;F;71
92940;Emmeline;F;71
92941;Indigo;F;71
92942;Kadie;F;71
92943;Karoline;F;71
92944;Katilyn;F;71
92945;Kennady;F;71
92946;Macee;F;71
92947;Madaline;F;71
92948;Nayla;F;71
92949;Rana;F;71
92950;Shalyn;F;71
92951;Sylvie;F;71
92952;Taylin;F;71
92953;Therese;F;71
92954;Yoselyn;F;71
124160;Abbi;F;71
124161;Abigael;F;71
124162;Aline;F;71
124163;Arrianna;F;71
124164;Calla;F;71
124165;Colby;F;71
124166;Elinor;F;71
124167;Emmalyn;F;71
124168;Francis;F;71
124169;Halli;F;71
124170;Jennyfer;F;71
124171;John;F;71
124172;Kailie;F;71
124173;Kandace;F;71
124174;Kandice;F;71
124175;Kyanna;F;71
124176;Kyrah;F;71
124177;Leyna;F;71
124178;Lizbet;F;71
124179;Madelaine;F;71
124180;Malika;F;71
124181;Mckenzi;F;71
124182;Melana;F;71
124183;Pricila;F;71
124184;Rylea;F;71
124185;Shaylynn;F;71
124186;Soledad;F;71
124187;Tanvi;F;71
124188;Zariyah;F;71
156269;Adelle;F;71
156270;Adisyn;F;71
156271;Analy;F;71
156272;Antonella;F;71
156273;Aubri;F;71
156274;Carrington;F;71
156275;Dennise;F;71
156276;Gianni;F;71
156277;Jahzara;F;71
156278;Karizma;F;71
156279;Kiran;F;71
156280;Kirstyn;F;71
156281;Lillyana;F;71
156282;Lillyann;F;71
156283;Maddox;F;71
156284;Malinda;F;71
156285;Mariajose;F;71
156286;Maryssa;F;71
156287;Milani;F;71
156288;Mirna;F;71
156289;Mischa;F;71
156290;Nala;F;71
156291;Susie;F;71
156292;Tanner;F;71
156293;Zakiyah;F;71
2234;Abygail;F;70
2235;Aleisha;F;70
2236;Aleya;F;70
2237;Allegra;F;70
2238;Aniah;F;70
2239;Braelyn;F;70
2240;Brookelynn;F;70
2241;Clarice;F;70
2242;Corey;F;70
2243;Fatimah;F;70
2244;Jacquelynn;F;70
2245;Jalissa;F;70
2246;Kamaria;F;70
2247;Kiarah;F;70
2248;Leana;F;70
2249;Leslye;F;70
2250;Melodie;F;70
2251;Montanna;F;70
2252;Raine;F;70
2253;Sahar;F;70
2254;Tyonna;F;70
2255;Yanira;F;70
32050;Breona;F;70
32051;Brianda;F;70
32052;Brynne;F;70
32053;Cady;F;70
32054;Dena;F;70
32055;Gisele;F;70
32056;Jackelin;F;70
32057;Jeannette;F;70
32058;Jordynn;F;70
32059;Justyce;F;70
32060;Kady;F;70
32061;Kamari;F;70
32062;Kyli;F;70
32063;Passion;F;70
32064;Zada;F;70
32065;Zaniya;F;70
62339;Alasia;F;70
62340;Alaura;F;70
62341;Annabell;F;70
62342;Anusha;F;70
62343;Ashunti;F;70
62344;Bianka;F;70
62345;Denae;F;70
62346;Dianne;F;70
62347;Jurnee;F;70
62348;Kaydence;F;70
62349;Kristiana;F;70
62350;Larisa;F;70
62351;Marlie;F;70
62352;Michayla;F;70
62353;Tala;F;70
62354;Taleah;F;70
62355;Vivienne;F;70
62356;Zada;F;70
62357;Zayra;F;70
92955;Analicia;F;70
92956;Anela;F;70
92957;Araya;F;70
92958;Arieanna;F;70
92959;Audrie;F;70
92960;Bianka;F;70
92961;Breauna;F;70
92962;Ellery;F;70
92963;Enya;F;70
92964;Estelle;F;70
92965;Jalyssa;F;70
92966;Jensen;F;70
92967;Josephina;F;70
92968;Kamaria;F;70
92969;Kristie;F;70
92970;Kyanna;F;70
92971;Kyrie;F;70
92972;Liz;F;70
92973;Lizabeth;F;70
92974;Mariama;F;70
92975;Mekenzie;F;70
92976;Pooja;F;70
92977;Princesa;F;70
92978;Rhyan;F;70
92979;Rori;F;70
92980;Scout;F;70
124189;Anela;F;70
124190;Ariyah;F;70
124191;Asiah;F;70
124192;Azul;F;70
124193;Becca;F;70
124194;Deirdre;F;70
124195;Eman;F;70
124196;Emelie;F;70
124197;Janyah;F;70
124198;Jenascia;F;70
124199;Jordana;F;70
124200;Katlin;F;70
124201;Kyrie;F;70
124202;Lanya;F;70
124203;Leela;F;70
124204;Nicola;F;70
124205;Nidia;F;70
124206;Pricilla;F;70
124207;Shaylyn;F;70
124208;Siobhan;F;70
124209;Susie;F;70
124210;Tamaya;F;70
124211;Taniah;F;70
124212;Zachary;F;70
156294;Annalyse;F;70
156295;Baleigh;F;70
156296;Damia;F;70
156297;Emme;F;70
156298;Idaly;F;70
156299;Ilse;F;70
156300;Jacee;F;70
156301;Jaidan;F;70
156302;Jazzmin;F;70
156303;Jubilee;F;70
156304;Kandace;F;70
156305;Kennedie;F;70
156306;Marah;F;70
156307;Marcia;F;70
156308;Mekayla;F;70
156309;Navaeh;F;70
156310;Nidhi;F;70
156311;Nubia;F;70
156312;Rina;F;70
156313;Shaylyn;F;70
156314;Tala;F;70
2256;Arika;F;69
2257;Ariyanna;F;69
2258;Briauna;F;69
2259;Bronwyn;F;69
2260;Danasia;F;69
2261;Elvia;F;69
2262;Fantasia;F;69
2263;Gizelle;F;69
2264;Inez;F;69
2265;Joni;F;69
2266;Lorna;F;69
2267;Makiah;F;69
2268;Mykaela;F;69
2269;Noelani;F;69
2270;Rachell;F;69
2271;Samia;F;69
2272;Sedona;F;69
2273;Shelley;F;69
2274;Teri;F;69
2275;Violeta;F;69
32066;Alix;F;69
32067;Blessing;F;69
32068;Calla;F;69
32069;Chante;F;69
32070;Denae;F;69
32071;Estella;F;69
32072;Fantasia;F;69
32073;Grayce;F;69
32074;Josselyn;F;69
32075;Kacy;F;69
32076;Kandace;F;69
32077;Lane;F;69
32078;Laniya;F;69
32079;Latasha;F;69
32080;Mariama;F;69
32081;Maryssa;F;69
32082;Niamh;F;69
32083;Rana;F;69
32084;Rhonda;F;69
32085;Sabine;F;69
32086;Sarena;F;69
32087;Shani;F;69
32088;Torie;F;69
32089;Trinitee;F;69
32090;Verenice;F;69
32091;Yanira;F;69
32092;Zipporah;F;69
62358;Abrielle;F;69
62359;Ariyanna;F;69
62360;Aubri;F;69
62361;Cleo;F;69
62362;Dalilah;F;69
62363;Estelle;F;69
62364;Inez;F;69
62365;Isobel;F;69
62366;Jesica;F;69
62367;Kandice;F;69
62368;Kareena;F;69
62369;Kensley;F;69
62370;Makaylee;F;69
62371;Monae;F;69
62372;Nechama;F;69
62373;Nydia;F;69
62374;Raylene;F;69
62375;Shani;F;69
62376;Soledad;F;69
62377;Tricia;F;69
62378;Tytiana;F;69
92981;Althea;F;69
92982;Caden;F;69
92983;Dinah;F;69
92984;Emilly;F;69
92985;Jamyah;F;69
92986;Kandice;F;69
92987;Leela;F;69
92988;Lynda;F;69
92989;Meah;F;69
92990;Micaiah;F;69
92991;Nydia;F;69
92992;Raine;F;69
92993;Sawyer;F;69
92994;Sianna;F;69
92995;Taelor;F;69
92996;Tamaya;F;69
92997;Wanda;F;69
124213;Adelle;F;69
124214;Akayla;F;69
124215;Anamaria;F;69
124216;Avianna;F;69
124217;Chava;F;69
124218;Chole;F;69
124219;Clarice;F;69
124220;Debbie;F;69
124221;Debora;F;69
124222;Divine;F;69
124223;Jasleen;F;69
124224;Joscelyn;F;69
124225;Josey;F;69
124226;Journee;F;69
124227;Julian;F;69
124228;Kyley;F;69
124229;Maisy;F;69
124230;Marcia;F;69
124231;Marykate;F;69
124232;Milla;F;69
124233;Mykenzie;F;69
124234;Najah;F;69
124235;Niamh;F;69
124236;Raniya;F;69
124237;Reegan;F;69
124238;Shaila;F;69
124239;Shanaya;F;69
124240;Shekinah;F;69
124241;Spencer;F;69
124242;Zada;F;69
156315;Ameera;F;69
156316;Aubry;F;69
156317;Clarice;F;69
156318;Dena;F;69
156319;Dezirae;F;69
156320;Emmalyn;F;69
156321;Eowyn;F;69
156322;Jakiyah;F;69
156323;Jazzmine;F;69
156324;Jennyfer;F;69
156325;Klara;F;69
156326;Layna;F;69
156327;Lorna;F;69
156328;Mikah;F;69
156329;Preslee;F;69
156330;Ramiyah;F;69
156331;Raniyah;F;69
156332;Remington;F;69
156333;Sahana;F;69
156334;Salena;F;69
156335;Zayda;F;69
156336;Zuri;F;69
2276;Abbi;F;68
2277;Abigael;F;68
2278;Agnes;F;68
2279;Althea;F;68
2280;Ashia;F;68
2281;Casie;F;68
2282;Charli;F;68
2283;Charmaine;F;68
2284;Cinthya;F;68
2285;Dejanae;F;68
2286;Echo;F;68
2287;Ember;F;68
2288;Gabriell;F;68
2289;Gena;F;68
2290;Gwen;F;68
2291;Kalani;F;68
2292;Karisma;F;68
2293;Karyn;F;68
2294;Khadija;F;68
2295;Lakayla;F;68
2296;Latoya;F;68
2297;Maricarmen;F;68
2298;Nellie;F;68
2299;Paxton;F;68
2300;Peighton;F;68
2301;Tamika;F;68
2302;Yenifer;F;68
2303;Zipporah;F;68
32093;Adreanna;F;68
32094;Adria;F;68
32095;Annah;F;68
32096;Arrianna;F;68
32097;Aundrea;F;68
32098;Breeana;F;68
32099;Carmela;F;68
32100;Denisha;F;68
32101;Destani;F;68
32102;Elexus;F;68
32103;Imelda;F;68
32104;Iyonna;F;68
32105;Jamiah;F;68
32106;Janely;F;68
32107;Kristie;F;68
32108;Krysten;F;68
32109;Michaella;F;68
32110;Miyah;F;68
32111;Nalani;F;68
32112;Pooja;F;68
32113;Raeanna;F;68
32114;Ricki;F;68
32115;Shalyn;F;68
32116;Taja;F;68
32117;Takayla;F;68
32118;Tamiya;F;68
32119;Traci;F;68
32120;Zharia;F;68
62379;Akilah;F;68
62380;Armoni;F;68
62381;Aubry;F;68
62382;Breasia;F;68
62383;Briauna;F;68
62384;Bronwyn;F;68
62385;Corrin;F;68
62386;Domonique;F;68
62387;Ellison;F;68
62388;Emiley;F;68
62389;Hiba;F;68
62390;Jacee;F;68
62391;Jacelyn;F;68
62392;Kaira;F;68
62393;Kilee;F;68
62394;Laysha;F;68
62395;Lorelai;F;68
62396;Nisha;F;68
62397;Priyanka;F;68
62398;Promise;F;68
62399;Raylee;F;68
62400;Renata;F;68
62401;Sanai;F;68
62402;Shanelle;F;68
62403;Sierrah;F;68
62404;Sirena;F;68
62405;Tiera;F;68
62406;Trinitee;F;68
92998;Alianna;F;68
92999;Allysa;F;68
93000;Amayah;F;68
93001;Baleigh;F;68
93002;Dakotah;F;68
93003;Damya;F;68
93004;Daniya;F;68
93005;Della;F;68
93006;Domonique;F;68
93007;Dyamond;F;68
93008;Jamirah;F;68
93009;Jaydin;F;68
93010;Jenae;F;68
93011;Joceline;F;68
93012;Josette;F;68
93013;Journee;F;68
93014;Kaira;F;68
93015;Laniyah;F;68
93016;Mackayla;F;68
93017;Marlie;F;68
93018;Melannie;F;68
93019;Mirna;F;68
93020;Naudia;F;68
93021;Queen;F;68
93022;Sanya;F;68
93023;Shaylynn;F;68
93024;Tamiyah;F;68
93025;Teanna;F;68
93026;Zayda;F;68
124243;Alexie;F;68
124244;Alexzandria;F;68
124245;Avani;F;68
